time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),carbon_dioxide (ppm),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),us_aqi (USAQI)
2024-02-05T13:00,42.0,29.3,582.0,NaN,9.3,4.3,124
2024-02-05T14:00,47.8,33.3,742.0,NaN,13.6,5.9,121
2024-02-05T15:00,52.6,36.6,879.0,NaN,16.7,7.3,118
2024-02-05T16:00,56.9,39.5,969.0,NaN,17.8,8.3,115
2024-02-05T17:00,59.6,41.4,1037.0,NaN,17.7,9.0,113
2024-02-05T18:00,58.7,40.7,1083.0,NaN,17.2,9.4,110
2024-02-05T19:00,54.6,38.1,1105.0,NaN,16.3,9.4,107
2024-02-05T20:00,50.1,34.9,1106.0,NaN,15.0,9.1,105
2024-02-05T21:00,46.1,32.1,1097.0,NaN,13.8,8.8,102
2024-02-05T22:00,42.6,29.7,1053.0,NaN,12.4,8.4,100
2024-02-05T23:00,39.6,27.6,998.0,NaN,11.1,7.9,98
2024-02-06T00:00,34.2,23.9,1123.0,NaN,12.5,7.0,97
2024-02-06T01:00,41.4,29.0,1361.0,NaN,15.3,7.5,95
2024-02-06T02:00,53.7,37.5,1670.0,NaN,19.0,8.2,94
2024-02-06T03:00,63.1,44.0,1751.0,NaN,19.8,8.1,93
2024-02-06T04:00,25.4,15.9,1381.0,NaN,14.9,6.5,92
2024-02-06T05:00,24.5,14.6,784.0,NaN,7.1,4.2,91
2024-02-06T06:00,25.7,15.1,339.0,NaN,1.3,2.5,90
2024-02-06T07:00,27.6,16.2,218.0,NaN,0.0,2.0,88
2024-02-06T08:00,29.5,17.5,249.0,NaN,0.3,2.0,87
2024-02-06T09:00,31.1,18.6,293.0,NaN,1.2,2.2,87
2024-02-06T10:00,32.1,19.6,295.0,NaN,1.9,2.3,86
2024-02-06T11:00,32.8,20.4,310.0,NaN,3.0,2.4,85
2024-02-06T12:00,33.3,23.8,381.0,NaN,5.5,2.8,85
2024-02-06T13:00,37.6,26.4,473.0,NaN,8.2,3.9,85
2024-02-06T14:00,41.3,29.0,602.0,NaN,11.9,5.4,84
2024-02-06T15:00,44.5,31.1,712.0,NaN,14.7,6.6,84
2024-02-06T16:00,47.0,32.8,784.0,NaN,15.8,7.4,84
2024-02-06T17:00,47.8,33.3,837.0,NaN,16.0,7.9,83
2024-02-06T18:00,45.1,31.4,872.0,NaN,15.7,8.1,82
2024-02-06T19:00,40.2,28.5,890.0,NaN,14.9,7.8,81
2024-02-06T20:00,36.2,25.8,891.0,NaN,13.5,7.1,81
2024-02-06T21:00,32.8,23.3,876.0,NaN,12.2,6.4,80
2024-02-06T22:00,29.4,20.9,831.0,NaN,10.8,5.5,79
2024-02-06T23:00,26.6,18.7,769.0,NaN,9.5,4.5,78
2024-02-07T00:00,27.3,19.3,985.0,NaN,12.4,5.0,77
2024-02-07T01:00,33.3,23.5,1155.0,NaN,14.7,5.4,77
2024-02-07T02:00,42.8,30.0,1374.0,NaN,17.7,6.0,77
2024-02-07T03:00,48.5,33.9,1424.0,NaN,18.2,6.1,76
2024-02-07T04:00,31.0,21.0,1140.0,NaN,13.7,5.2,75
2024-02-07T05:00,27.4,18.4,687.0,NaN,6.7,3.8,75
2024-02-07T06:00,25.2,16.9,346.0,NaN,1.5,2.8,76
2024-02-07T07:00,24.2,16.3,242.0,NaN,0.0,2.6,76
2024-02-07T08:00,24.0,16.2,250.0,NaN,0.4,2.7,76
2024-02-07T09:00,24.5,16.6,280.0,NaN,1.4,3.1,76
2024-02-07T10:00,26.0,17.6,297.0,NaN,2.6,3.5,76
2024-02-07T11:00,27.9,19.2,336.0,NaN,4.4,4.1,75
2024-02-07T12:00,36.2,25.4,389.0,NaN,6.5,4.3,75
2024-02-07T13:00,42.3,29.6,493.0,NaN,9.4,5.6,75
2024-02-07T14:00,47.4,33.2,638.0,NaN,13.3,7.4,76
2024-02-07T15:00,51.1,35.6,750.0,NaN,16.0,8.8,76
2024-02-07T16:00,54.2,37.7,792.0,NaN,16.2,9.6,77
2024-02-07T17:00,56.0,38.9,802.0,NaN,15.2,10.0,77
2024-02-07T18:00,55.2,38.3,819.0,NaN,14.3,10.1,77
2024-02-07T19:00,52.6,36.6,863.0,NaN,14.0,9.9,78
2024-02-07T20:00,48.8,34.0,913.0,NaN,13.8,9.3,79
2024-02-07T21:00,43.2,30.5,949.0,NaN,13.4,8.5,80
2024-02-07T22:00,39.0,27.6,959.0,NaN,12.7,7.3,80
2024-02-07T23:00,35.5,25.1,954.0,NaN,11.8,5.8,81
2024-02-08T00:00,36.8,25.8,865.0,NaN,10.4,5.3,81
2024-02-08T01:00,42.8,29.9,886.0,NaN,11.1,5.6,82
2024-02-08T02:00,53.2,37.0,908.0,NaN,11.9,6.0,82
2024-02-08T03:00,50.8,35.3,873.0,NaN,11.5,6.0,83
2024-02-08T04:00,42.1,29.2,724.0,NaN,8.6,5.4,83
2024-02-08T05:00,38.1,26.3,517.0,NaN,4.4,4.4,84
2024-02-08T06:00,34.7,23.7,362.0,NaN,1.4,3.8,85
2024-02-08T07:00,33.2,22.6,307.0,NaN,0.5,3.8,85
2024-02-08T08:00,33.2,22.5,302.0,NaN,0.7,4.2,86
2024-02-08T09:00,32.9,22.3,312.0,NaN,1.4,4.7,86
2024-02-08T10:00,34.8,23.6,318.0,NaN,2.2,5.2,87
2024-02-08T11:00,34.5,23.5,337.0,NaN,3.4,5.9,87
2024-02-08T12:00,43.8,30.3,381.0,NaN,5.5,6.8,88
2024-02-08T13:00,48.8,33.8,440.0,NaN,7.3,7.8,88
2024-02-08T14:00,53.2,36.9,522.0,NaN,9.8,9.1,89
2024-02-08T15:00,55.5,38.4,593.0,NaN,11.8,10.3,89
2024-02-08T16:00,58.6,40.4,644.0,NaN,12.9,11.1,89
2024-02-08T17:00,61.7,42.6,684.0,NaN,13.5,11.8,89
2024-02-08T18:00,64.0,44.5,703.0,NaN,13.4,12.3,90
2024-02-08T19:00,63.8,44.4,687.0,NaN,12.2,12.5,90
2024-02-08T20:00,63.6,44.1,651.0,NaN,10.3,12.5,91
2024-02-08T21:00,63.8,44.4,625.0,NaN,9.0,12.7,92
2024-02-08T22:00,63.1,43.9,625.0,NaN,8.8,13.3,93
2024-02-08T23:00,62.2,43.2,635.0,NaN,9.2,14.1,95
2024-02-09T00:00,61.0,43.1,553.0,NaN,7.2,11.1,96
2024-02-09T01:00,67.8,47.7,544.0,NaN,7.4,10.3,98
2024-02-09T02:00,69.4,48.5,530.0,NaN,7.6,9.2,99
2024-02-09T03:00,64.7,44.9,509.0,NaN,7.2,8.0,100
2024-02-09T04:00,59.8,41.3,474.0,NaN,5.6,6.8,101
2024-02-09T05:00,53.6,36.8,430.0,NaN,3.4,5.6,103
2024-02-09T06:00,49.2,33.9,396.0,NaN,1.8,4.7,104
2024-02-09T07:00,46.7,32.1,374.0,NaN,1.1,4.2,105
2024-02-09T08:00,45.5,31.4,360.0,NaN,1.1,4.1,106
2024-02-09T09:00,44.1,30.4,361.0,NaN,1.6,4.1,107
2024-02-09T10:00,43.3,29.8,373.0,NaN,2.7,4.3,108
2024-02-09T11:00,43.9,30.3,400.0,NaN,4.5,4.7,108
2024-02-09T12:00,64.5,44.8,465.0,NaN,7.3,6.1,109
2024-02-09T13:00,69.8,48.7,549.0,NaN,9.8,7.3,110
2024-02-09T14:00,76.6,53.3,673.0,NaN,13.4,9.0,112
2024-02-09T15:00,82.7,57.3,826.0,NaN,17.1,10.7,114
2024-02-09T16:00,92.0,64.0,1043.0,NaN,21.2,12.4,116
2024-02-09T17:00,94.3,65.7,1290.0,NaN,25.4,14.1,118
2024-02-09T18:00,87.8,61.2,1453.0,NaN,27.4,14.8,120
2024-02-09T19:00,77.3,53.8,1469.0,NaN,25.7,14.0,122
2024-02-09T20:00,67.3,46.8,1401.0,NaN,21.9,12.2,123
2024-02-09T21:00,58.2,40.4,1320.0,NaN,18.5,10.5,123
2024-02-09T22:00,50.3,34.9,1217.0,NaN,15.9,9.0,123
2024-02-09T23:00,44.4,30.9,1101.0,NaN,13.7,7.7,122
2024-02-10T00:00,41.1,28.5,1137.0,NaN,13.4,6.3,121
2024-02-10T01:00,45.1,31.3,1281.0,NaN,15.7,6.6,119
2024-02-10T02:00,52.9,36.8,1464.0,NaN,18.7,7.0,118
2024-02-10T03:00,60.5,42.1,1483.0,NaN,19.1,6.8,116
2024-02-10T04:00,50.1,34.7,1177.0,NaN,14.3,5.6,116
2024-02-10T05:00,38.2,26.1,707.0,NaN,6.9,3.8,115
2024-02-10T06:00,33.9,23.1,357.0,NaN,1.4,2.5,114
2024-02-10T07:00,32.1,21.9,256.0,NaN,0.0,2.2,113
2024-02-10T08:00,31.3,21.4,275.0,NaN,0.1,2.3,112
2024-02-10T09:00,30.6,21.0,315.0,NaN,1.3,2.6,111
2024-02-10T10:00,30.7,21.0,338.0,NaN,2.9,2.9,110
2024-02-10T11:00,31.9,21.9,382.0,NaN,5.4,3.3,109
2024-02-10T12:00,38.8,27.1,450.0,NaN,9.2,4.1,108
2024-02-10T13:00,47.8,33.4,589.0,NaN,13.1,5.7,106
2024-02-10T14:00,57.0,39.7,785.0,NaN,18.4,7.9,105
2024-02-10T15:00,66.1,46.0,961.0,NaN,22.5,9.7,103
2024-02-10T16:00,73.6,51.2,1109.0,NaN,24.6,11.0,102
2024-02-10T17:00,77.3,53.8,1236.0,NaN,25.5,12.0,101
2024-02-10T18:00,68.9,48.1,1289.0,NaN,24.8,12.0,100
2024-02-10T19:00,57.5,40.0,1226.0,NaN,21.4,10.5,99
2024-02-10T20:00,46.9,32.7,1088.0,NaN,16.4,8.0,97
2024-02-10T21:00,38.2,26.6,952.0,NaN,12.3,6.0,96
2024-02-10T22:00,31.8,22.1,828.0,NaN,9.8,4.8,95
2024-02-10T23:00,27.4,19.1,704.0,NaN,8.3,4.0,94
2024-02-11T00:00,25.9,18.0,584.0,NaN,7.2,3.7,93
2024-02-11T01:00,30.5,21.2,625.0,NaN,9.0,4.5,92
2024-02-11T02:00,37.8,26.4,676.0,NaN,11.4,5.7,91
2024-02-11T03:00,40.5,28.2,674.0,NaN,12.0,6.2,90
2024-02-11T04:00,38.6,26.6,568.0,NaN,9.2,5.5,89
2024-02-11T05:00,29.9,20.5,409.0,NaN,4.7,4.3,88
2024-02-11T06:00,27.6,19.0,293.0,NaN,1.4,3.3,88
2024-02-11T07:00,26.5,18.3,258.0,NaN,0.3,3.0,87
2024-02-11T08:00,26.8,18.5,266.0,NaN,0.4,3.0,87
2024-02-11T09:00,27.5,19.0,290.0,NaN,1.3,3.2,87
2024-02-11T10:00,28.2,19.5,318.0,NaN,2.8,3.3,86
2024-02-11T11:00,29.6,20.5,364.0,NaN,5.1,3.6,90
2024-02-11T12:00,37.7,26.3,456.0,NaN,8.8,4.2,96
2024-02-11T13:00,45.6,31.8,585.0,NaN,12.4,5.6,99
2024-02-11T14:00,53.1,37.0,769.0,NaN,17.5,7.6,95
2024-02-11T15:00,61.2,42.6,944.0,NaN,21.6,9.4,87
2024-02-11T16:00,71.2,49.7,1111.0,NaN,24.2,10.9,85
2024-02-11T17:00,75.2,52.6,1270.0,NaN,26.0,12.1,85
2024-02-11T18:00,69.4,48.4,1354.0,NaN,26.0,12.4,85
2024-02-11T19:00,60.1,41.9,1319.0,NaN,23.4,11.3,85
2024-02-11T20:00,52.2,36.3,1209.0,NaN,19.0,9.3,85
2024-02-11T21:00,44.6,31.1,1091.0,NaN,15.3,7.5,86
2024-02-11T22:00,37.4,26.0,974.0,NaN,12.8,6.2,86
2024-02-11T23:00,31.4,21.9,849.0,NaN,10.8,5.2,86
2024-02-12T00:00,31.1,21.7,752.0,NaN,9.3,4.8,87
2024-02-12T01:00,34.3,23.9,760.0,NaN,10.6,5.6,87
2024-02-12T02:00,39.6,27.6,765.0,NaN,12.3,6.6,87
2024-02-12T03:00,43.3,30.3,723.0,NaN,12.4,7.0,87
2024-02-12T04:00,34.2,23.8,587.0,NaN,9.3,6.0,88
2024-02-12T05:00,24.3,16.9,403.0,NaN,4.7,4.4,87
2024-02-12T06:00,22.8,15.8,269.0,NaN,1.3,3.1,87
2024-02-12T07:00,21.7,15.0,228.0,NaN,0.2,2.7,87
2024-02-12T08:00,20.8,14.4,237.0,NaN,0.4,2.6,86
2024-02-12T09:00,21.0,14.5,261.0,NaN,1.2,2.7,86
2024-02-12T10:00,21.8,15.1,279.0,NaN,2.4,2.8,86
2024-02-12T11:00,23.2,16.1,313.0,NaN,4.2,3.0,85
2024-02-12T12:00,36.4,25.5,398.0,NaN,8.0,3.6,90
2024-02-12T13:00,44.0,30.9,564.0,NaN,12.9,5.3,92
2024-02-12T14:00,51.7,36.1,797.0,NaN,19.7,7.6,87
2024-02-12T15:00,62.4,43.7,1000.0,NaN,24.8,9.6,85
2024-02-12T16:00,68.2,47.6,1158.0,NaN,27.2,11.0,85
2024-02-12T17:00,68.9,48.2,1286.0,NaN,28.0,12.1,84
2024-02-12T18:00,63.8,44.5,1334.0,NaN,27.1,12.5,84
2024-02-12T19:00,56.7,39.6,1251.0,NaN,23.6,11.8,84
2024-02-12T20:00,50.3,35.2,1087.0,NaN,18.4,10.5,84
2024-02-12T21:00,45.2,31.5,949.0,NaN,14.3,9.4,83
2024-02-12T22:00,43.4,30.4,854.0,NaN,12.1,8.8,83
2024-02-12T23:00,41.0,28.6,784.0,NaN,10.9,8.4,84
2024-02-13T00:00,36.9,25.8,931.0,NaN,11.6,6.4,84
2024-02-13T01:00,42.7,29.7,1074.0,NaN,14.2,7.1,85
2024-02-13T02:00,53.6,37.4,1258.0,NaN,17.5,8.0,85
2024-02-13T03:00,64.5,45.1,1294.0,NaN,18.2,8.3,86
2024-02-13T04:00,49.6,34.7,1036.0,NaN,13.7,7.4,88
2024-02-13T05:00,42.7,29.9,630.0,NaN,6.6,5.9,89
2024-02-13T06:00,36.2,25.4,327.0,NaN,1.4,4.6,90
2024-02-13T07:00,32.1,22.5,241.0,NaN,0.0,4.0,91
2024-02-13T08:00,29.2,20.4,259.0,NaN,0.4,3.6,91
2024-02-13T09:00,27.1,19.0,292.0,NaN,1.4,3.4,92
2024-02-13T10:00,25.8,18.0,303.0,NaN,2.5,3.2,92
2024-02-13T11:00,25.2,17.6,329.0,NaN,4.2,3.1,102
2024-02-13T12:00,48.7,34.0,402.0,NaN,6.5,4.1,106
2024-02-13T13:00,53.2,37.1,520.0,NaN,10.0,5.4,106
2024-02-13T14:00,59.5,41.6,686.0,NaN,14.9,7.1,102
2024-02-13T15:00,66.4,46.4,843.0,NaN,19.0,8.7,94
2024-02-13T16:00,74.7,52.2,994.0,NaN,21.8,10.0,95
2024-02-13T17:00,78.2,54.7,1135.0,NaN,23.7,11.2,95
2024-02-13T18:00,74.5,51.9,1194.0,NaN,23.7,11.7,96
2024-02-13T19:00,67.1,46.8,1108.0,NaN,20.6,11.2,96
2024-02-13T20:00,61.2,42.6,941.0,NaN,15.5,10.0,97
2024-02-13T21:00,56.6,39.5,804.0,NaN,11.5,8.9,97
2024-02-13T22:00,53.4,37.1,717.0,NaN,9.0,7.9,98
2024-02-13T23:00,49.5,34.5,661.0,NaN,7.5,7.0,99
2024-02-14T00:00,45.6,31.8,786.0,NaN,9.4,6.9,99
2024-02-14T01:00,46.7,32.5,1011.0,NaN,15.1,7.3,100
2024-02-14T02:00,52.6,36.7,1305.0,NaN,22.6,7.9,100
2024-02-14T03:00,63.8,44.5,1415.0,NaN,25.7,8.0,100
2024-02-14T04:00,56.2,38.9,1155.0,NaN,20.2,7.2,100
2024-02-14T05:00,51.9,36.1,709.0,NaN,10.4,6.1,100
2024-02-14T06:00,51.3,35.7,380.0,NaN,3.0,5.3,101
2024-02-14T07:00,52.4,36.3,301.0,NaN,0.9,5.3,102
2024-02-14T08:00,54.5,37.5,337.0,NaN,1.3,5.6,104
2024-02-14T09:00,59.0,40.3,391.0,NaN,2.4,6.2,105
2024-02-14T10:00,64.7,43.8,415.0,NaN,3.4,6.8,108
2024-02-14T11:00,69.6,46.9,457.0,NaN,5.1,7.6,110
2024-02-14T12:00,75.0,51.5,553.0,NaN,8.3,8.9,113
2024-02-14T13:00,86.8,59.5,738.0,NaN,13.6,10.6,115
2024-02-14T14:00,98.7,68.0,996.0,NaN,20.8,12.9,117
2024-02-14T15:00,105.7,72.6,1204.0,NaN,26.0,14.8,120
2024-02-14T16:00,109.2,75.2,1324.0,NaN,27.6,15.7,123
2024-02-14T17:00,113.6,78.2,1395.0,NaN,27.1,16.2,125
2024-02-14T18:00,109.9,75.7,1409.0,NaN,25.5,16.2,128
2024-02-14T19:00,101.7,70.1,1339.0,NaN,22.3,15.7,130
2024-02-14T20:00,92.4,63.6,1212.0,NaN,18.0,14.7,133
2024-02-14T21:00,84.3,57.9,1108.0,NaN,14.6,13.8,135
2024-02-14T22:00,77.1,52.9,1052.0,NaN,12.9,13.1,137
2024-02-14T23:00,70.8,48.7,1019.0,NaN,12.2,12.5,138
2024-02-15T00:00,54.4,37.4,998.0,NaN,12.0,11.4,140
2024-02-15T01:00,55.4,38.1,1043.0,NaN,13.2,11.1,140
2024-02-15T02:00,61.5,42.3,1096.0,NaN,14.6,10.6,141
2024-02-15T03:00,63.8,43.3,1065.0,NaN,14.3,9.8,142
2024-02-15T04:00,55.9,34.8,863.0,NaN,10.7,8.3,142
2024-02-15T05:00,56.0,32.9,577.0,NaN,5.5,6.4,141
2024-02-15T06:00,55.9,33.3,373.0,NaN,1.6,5.2,141
2024-02-15T07:00,57.2,34.7,330.0,NaN,0.4,5.2,141
2024-02-15T08:00,60.1,37.1,369.0,NaN,0.7,6.0,140
2024-02-15T09:00,63.6,40.2,419.0,NaN,1.4,6.7,140
2024-02-15T10:00,67.3,43.3,447.0,NaN,2.2,7.1,140
2024-02-15T11:00,69.2,45.2,486.0,NaN,3.5,7.5,140
2024-02-15T12:00,47.0,32.4,523.0,NaN,6.4,7.1,140
2024-02-15T13:00,54.4,37.5,688.0,NaN,11.3,8.4,138
2024-02-15T14:00,61.0,42.3,919.0,NaN,18.2,10.3,136
2024-02-15T15:00,66.6,46.2,1126.0,NaN,23.6,11.9,133
2024-02-15T16:00,72.2,50.3,1293.0,NaN,26.5,13.1,130
2024-02-15T17:00,74.3,51.6,1435.0,NaN,27.9,14.2,128
2024-02-15T18:00,69.6,48.4,1505.0,NaN,27.7,14.6,125
2024-02-15T19:00,61.5,42.6,1462.0,NaN,25.2,14.1,122
2024-02-15T20:00,54.7,37.8,1347.0,NaN,21.1,13.1,119
2024-02-15T21:00,49.7,34.3,1233.0,NaN,17.6,12.2,117
2024-02-15T22:00,46.0,31.7,1128.0,NaN,15.2,11.7,114
2024-02-15T23:00,43.4,30.0,1024.0,NaN,13.4,11.3,112
2024-02-16T00:00,42.4,29.2,1053.0,NaN,13.7,9.9,110
2024-02-16T01:00,46.9,32.4,1192.0,NaN,15.8,10.1,109
2024-02-16T02:00,56.6,39.1,1370.0,NaN,18.4,10.3,109
2024-02-16T03:00,65.9,45.4,1402.0,NaN,18.6,10.2,108
2024-02-16T04:00,51.0,34.1,1144.0,NaN,13.9,9.3,108
2024-02-16T05:00,50.1,33.2,741.0,NaN,6.8,8.0,108
2024-02-16T06:00,48.3,31.9,443.0,NaN,1.6,7.0,108
2024-02-16T07:00,47.7,31.4,368.0,NaN,0.2,6.6,108
2024-02-16T08:00,49.0,32.4,398.0,NaN,0.6,6.4,108
2024-02-16T09:00,51.6,34.1,435.0,NaN,1.4,6.4,107
2024-02-16T10:00,53.8,35.7,437.0,NaN,1.8,6.4,107
2024-02-16T11:00,55.5,36.9,446.0,NaN,2.5,6.4,108
2024-02-16T12:00,49.1,33.2,487.0,NaN,5.0,6.5,114
2024-02-16T13:00,54.8,37.1,577.0,NaN,7.7,7.6,114
2024-02-16T14:00,59.3,40.3,703.0,NaN,11.6,9.2,109
2024-02-16T15:00,63.6,43.2,817.0,NaN,14.6,10.6,105
2024-02-16T16:00,68.0,46.2,910.0,NaN,16.4,11.6,105
2024-02-16T17:00,70.5,48.1,990.0,NaN,17.3,12.3,104
2024-02-16T18:00,68.2,46.3,1031.0,NaN,17.3,12.5,104
2024-02-16T19:00,62.6,42.6,1011.0,NaN,15.6,11.9,104
2024-02-16T20:00,56.7,38.6,953.0,NaN,12.9,10.7,104
2024-02-16T21:00,50.5,34.5,894.0,NaN,10.7,9.6,104
2024-02-16T22:00,44.8,30.6,845.0,NaN,9.5,8.6,104
2024-02-16T23:00,40.4,27.6,795.0,NaN,8.8,7.5,104
2024-02-17T00:00,37.1,25.5,773.0,NaN,8.9,6.6,103
2024-02-17T01:00,40.2,27.6,771.0,NaN,9.7,6.9,103
2024-02-17T02:00,47.5,32.8,764.0,NaN,10.8,7.3,102
2024-02-17T03:00,49.0,33.5,729.0,NaN,10.6,7.4,102
2024-02-17T04:00,50.9,34.2,639.0,NaN,8.0,7.1,101
2024-02-17T05:00,49.7,33.3,520.0,NaN,4.2,6.6,101
2024-02-17T06:00,48.2,32.2,430.0,NaN,1.4,6.2,101
2024-02-17T07:00,45.2,30.3,392.0,NaN,0.6,6.1,101
2024-02-17T08:00,43.2,28.9,383.0,NaN,0.8,6.2,100
2024-02-17T09:00,42.3,28.4,385.0,NaN,1.4,6.5,100
2024-02-17T10:00,42.0,28.2,386.0,NaN,1.9,6.9,100
2024-02-17T11:00,41.8,28.2,398.0,NaN,2.8,7.6,99
2024-02-17T12:00,43.3,29.5,387.0,NaN,4.0,8.0,100
2024-02-17T13:00,48.1,32.9,488.0,NaN,7.1,9.0,102
2024-02-17T14:00,52.9,36.3,630.0,NaN,11.5,10.5,99
2024-02-17T15:00,59.5,41.0,753.0,NaN,15.0,11.7,97
2024-02-17T16:00,65.4,44.9,841.0,NaN,16.9,12.5,97
2024-02-17T17:00,69.8,48.1,911.0,NaN,18.0,13.1,97
2024-02-17T18:00,68.5,47.1,944.0,NaN,18.0,13.1,97
2024-02-17T19:00,62.9,43.3,925.0,NaN,16.4,12.2,97
2024-02-17T20:00,56.6,39.0,871.0,NaN,13.8,10.8,97
2024-02-17T21:00,51.2,35.2,815.0,NaN,11.6,9.6,97
2024-02-17T22:00,46.9,32.1,768.0,NaN,10.4,8.7,97
2024-02-17T23:00,43.1,29.5,720.0,NaN,9.5,7.9,97
2024-02-18T00:00,44.6,30.6,724.0,NaN,9.9,10.2,97
2024-02-18T01:00,48.2,33.1,672.0,NaN,9.4,11.2,98
2024-02-18T02:00,55.9,38.5,598.0,NaN,8.6,12.5,98
2024-02-18T03:00,49.8,33.8,530.0,NaN,7.4,12.9,99
2024-02-18T04:00,43.3,29.2,473.0,NaN,5.5,11.6,99
2024-02-18T05:00,39.9,26.9,422.0,NaN,3.2,9.4,98
2024-02-18T06:00,38.9,26.2,390.0,NaN,1.6,7.8,98
2024-02-18T07:00,38.6,26.1,384.0,NaN,1.0,7.5,97
2024-02-18T08:00,39.6,26.8,396.0,NaN,1.0,7.8,97
2024-02-18T09:00,41.2,27.9,416.0,NaN,1.5,8.3,97
2024-02-18T10:00,42.7,29.2,431.0,NaN,2.2,8.9,108
2024-02-18T11:00,44.4,30.4,453.0,NaN,3.3,9.6,118
2024-02-18T12:00,51.8,36.0,503.0,NaN,5.5,10.1,123
2024-02-18T13:00,57.7,40.0,618.0,NaN,9.1,11.2,124
2024-02-18T14:00,63.6,44.1,779.0,NaN,14.0,12.8,120
2024-02-18T15:00,68.5,47.5,912.0,NaN,17.7,14.2,113
2024-02-18T16:00,73.1,50.6,997.0,NaN,19.2,15.2,102
2024-02-18T17:00,77.5,53.9,1054.0,NaN,19.5,16.0,100
2024-02-18T18:00,77.3,53.6,1075.0,NaN,18.8,16.5,101
2024-02-18T19:00,73.8,51.2,1040.0,NaN,16.8,16.6,101
2024-02-18T20:00,71.0,49.1,968.0,NaN,13.9,16.4,102
2024-02-18T21:00,69.2,47.8,913.0,NaN,11.6,16.3,103
2024-02-18T22:00,67.8,46.8,905.0,NaN,10.6,16.2,104
2024-02-18T23:00,65.9,45.5,914.0,NaN,10.3,16.2,106
2024-02-19T00:00,66.1,45.8,928.0,NaN,10.3,16.4,108
2024-02-19T01:00,69.6,48.1,890.0,NaN,10.3,17.0,109
2024-02-19T02:00,76.8,53.3,834.0,NaN,10.2,17.8,111
2024-02-19T03:00,76.8,52.5,764.0,NaN,9.3,17.8,112
2024-02-19T04:00,71.2,48.8,666.0,NaN,7.0,16.3,114
2024-02-19T05:00,67.3,46.1,555.0,NaN,3.9,13.9,116
2024-02-19T06:00,64.0,43.9,472.0,NaN,1.6,12.0,118
2024-02-19T07:00,61.7,42.1,439.0,NaN,0.8,10.9,120
2024-02-19T08:00,60.1,40.9,435.0,NaN,0.8,10.1,122
2024-02-19T09:00,59.1,40.0,443.0,NaN,1.3,9.6,123
2024-02-19T10:00,59.1,40.0,445.0,NaN,2.0,9.2,129
2024-02-19T11:00,59.6,40.4,459.0,NaN,3.1,9.1,136
2024-02-19T12:00,54.5,37.7,524.0,NaN,6.1,9.4,138
2024-02-19T13:00,57.4,39.8,679.0,NaN,11.1,10.7,135
2024-02-19T14:00,61.5,42.6,894.0,NaN,18.0,12.5,127
2024-02-19T15:00,65.2,45.2,1062.0,NaN,22.7,13.9,127
2024-02-19T16:00,66.4,46.1,1140.0,NaN,23.5,14.6,126
2024-02-19T17:00,63.8,44.4,1170.0,NaN,22.3,15.0,126
2024-02-19T18:00,57.7,40.0,1174.0,NaN,20.4,14.9,125
2024-02-19T19:00,50.8,35.2,1147.0,NaN,18.1,14.3,124
2024-02-19T20:00,45.1,31.2,1093.0,NaN,15.3,13.3,122
2024-02-19T21:00,40.0,27.7,1047.0,NaN,12.9,12.3,120
2024-02-19T22:00,36.6,25.3,1003.0,NaN,11.2,11.3,118
2024-02-19T23:00,34.9,24.1,966.0,NaN,10.0,10.3,116
2024-02-20T00:00,38.2,26.4,1001.0,NaN,9.6,10.1,113
2024-02-20T01:00,42.4,29.3,1027.0,NaN,10.3,10.1,111
2024-02-20T02:00,48.3,33.5,1054.0,NaN,11.2,9.9,109
2024-02-20T03:00,56.7,38.8,998.0,NaN,10.9,9.3,107
2024-02-20T04:00,39.0,23.1,780.0,NaN,8.1,7.7,106
2024-02-20T05:00,31.2,16.7,480.0,NaN,4.1,5.7,103
2024-02-20T06:00,29.6,16.7,259.0,NaN,1.2,4.2,100
2024-02-20T07:00,29.7,17.1,193.0,NaN,0.3,3.7,98
2024-02-20T08:00,29.5,16.8,205.0,NaN,0.4,3.7,96
2024-02-20T09:00,29.1,15.8,229.0,NaN,0.9,3.7,93
2024-02-20T10:00,30.0,15.1,236.0,NaN,1.5,3.6,91
2024-02-20T11:00,32.6,16.6,256.0,NaN,2.4,3.5,89
2024-02-20T12:00,24.4,13.2,293.0,NaN,3.8,4.0,87
2024-02-20T13:00,27.4,17.6,376.0,NaN,6.5,4.9,85
2024-02-20T14:00,30.7,20.4,492.0,NaN,10.1,6.3,83
2024-02-20T15:00,33.2,22.1,589.0,NaN,13.0,7.4,81
2024-02-20T16:00,34.9,23.4,649.0,NaN,14.3,8.2,79
2024-02-20T17:00,34.9,23.5,690.0,NaN,14.8,8.7,77
2024-02-20T18:00,32.8,22.1,716.0,NaN,14.8,9.0,75
2024-02-20T19:00,30.3,20.4,729.0,NaN,14.2,8.8,73
2024-02-20T20:00,28.5,19.1,728.0,NaN,13.0,8.4,72
2024-02-20T21:00,26.9,17.9,712.0,NaN,11.8,7.8,71
2024-02-20T22:00,25.2,16.6,664.0,NaN,10.3,7.2,70
2024-02-20T23:00,23.7,15.6,600.0,NaN,8.8,6.4,69
2024-02-21T00:00,24.5,16.6,613.0,NaN,9.3,6.5,69
2024-02-21T01:00,31.2,20.4,670.0,NaN,10.7,6.6,68
